Orthogroup	Duplications (all)	Duplications (50% support)
OG0002781	2	0
OG0002782	3	1
OG0002783	3	2
OG0002784	3	2
OG0002785	2	1
OG0002786	3	1
OG0002787	2	1
OG0002788	3	1
OG0002789	3	2
OG0002790	3	3
OG0002791	3	0
OG0002792	2	2
OG0002793	3	3
OG0002794	1	1
OG0002795	3	3
OG0002796	2	1
OG0002797	2	1
OG0002798	3	2
OG0002799	2	0
OG0002800	2	1
OG0002801	4	3
OG0002802	2	1
OG0002803	3	3
OG0002804	3	2
OG0002805	3	3
OG0002806	3	3
OG0002807	2	1
OG0002808	5	5
OG0002809	3	0
OG0002810	1	0
OG0002811	2	2
OG0002812	2	0
OG0002813	3	2
OG0002814	2	2
OG0002815	1	0
OG0002816	2	1
OG0002817	4	2
OG0002818	3	2
OG0002819	1	1
OG0002820	3	2
OG0002821	1	0
OG0002822	3	0
OG0002823	3	3
OG0002824	2	2
OG0002825	4	4
OG0002826	1	0
OG0002827	4	3
OG0002828	2	1
OG0002829	4	0
OG0002830	3	2
OG0002831	2	2
OG0002832	2	1
OG0002833	5	1
OG0002834	2	1
OG0002835	3	2
OG0002836	1	1
OG0002837	2	1
OG0002838	4	2
OG0002839	3	1
OG0002840	2	1
OG0002841	3	2
OG0002842	2	0
OG0002843	2	1
OG0002844	2	1
OG0002845	1	0
OG0002846	5	5
OG0002847	3	3
OG0002848	2	1
OG0002849	2	1
OG0002850	3	3
OG0002851	3	0
OG0002852	4	4
OG0002853	2	1
OG0002854	5	2
OG0002855	3	2
OG0002856	3	1
OG0002857	3	1
OG0002858	3	2
OG0002859	1	1
OG0002860	3	3
OG0002861	2	1
OG0002862	2	2
OG0002863	3	2
OG0002864	3	3
OG0002865	3	1
OG0002866	2	2
OG0002867	4	3
OG0002868	2	2
OG0002869	3	1
OG0002870	1	1
OG0002871	3	2
OG0002872	2	1
OG0002873	2	1
OG0002874	3	3
OG0002875	3	0
OG0002876	3	2
OG0002877	2	1
OG0002878	3	2
OG0002879	3	3
OG0002880	1	1
OG0002881	3	3
OG0002882	3	3
OG0002883	3	2
OG0002884	3	1
OG0002885	3	0
OG0002886	3	3
OG0002887	2	1
OG0002888	3	3
OG0002889	3	3
OG0002890	3	3
OG0002891	2	1
OG0002892	3	2
OG0002893	4	4
OG0002894	15	8
OG0002895	4	4
OG0002896	3	1
OG0002897	4	4
OG0002898	3	3
OG0002899	4	3
OG0002900	4	3
OG0002901	3	2
OG0002902	4	4
OG0002903	3	0
OG0002904	5	4
OG0002905	4	4
OG0002906	4	4
OG0002907	3	2
OG0002908	4	3
OG0002909	3	1
OG0002910	2	1
OG0002911	3	3
OG0002912	3	2
OG0002913	3	3
OG0002914	3	3
OG0002915	2	1
OG0002916	2	2
OG0002917	3	2
OG0002918	2	0
OG0002919	3	0
OG0002920	3	3
OG0002921	2	2
OG0002922	1	1
OG0002923	5	5
OG0002924	13	12
OG0002925	14	12
OG0002926	21	19
OG0002927	19	14
OG0002928	3	3
OG0002929	2	2
OG0002930	3	2
OG0002931	4	3
OG0002932	9	8
OG0002933	7	7
OG0002934	4	4
OG0002935	3	3
OG0002936	4	4
OG0002937	5	3
OG0002938	3	2
OG0002939	10	10
OG0002940	4	4
OG0002941	4	4
OG0002942	3	2
OG0002943	4	3
OG0002944	4	4
OG0002945	2	2
OG0002946	2	0
OG0002947	1	0
OG0002948	2	2
OG0002949	2	2
OG0002950	25	25
OG0002951	3	3
OG0002952	1	1
OG0002953	1	1
OG0002954	2	1
OG0002955	1	1
OG0002956	1	0
OG0002957	7	4
OG0002958	3	3
OG0002959	2	2
OG0002960	2	1
OG0002961	2	1
OG0002962	2	2
OG0002963	3	2
OG0002964	1	0
OG0002965	2	2
OG0002966	1	1
OG0002967	11	10
OG0002968	2	1
OG0002969	2	2
OG0002970	2	2
OG0002971	2	2
OG0002972	2	2
OG0002973	2	1
OG0002974	2	0
OG0002975	1	0
OG0002976	2	2
OG0002977	2	2
OG0002978	4	1
OG0002979	2	1
OG0002980	1	0
OG0002981	2	2
OG0002982	1	0
OG0002983	4	3
OG0002984	2	1
OG0002985	1	0
OG0002986	2	1
OG0002987	2	1
OG0002988	1	1
OG0002989	2	0
OG0002990	2	2
OG0002991	1	0
OG0002992	2	2
OG0002993	7	7
OG0002994	1	0
OG0002995	2	2
OG0002996	2	1
OG0002997	2	0
OG0002998	2	1
OG0002999	1	0
OG0003000	2	2
OG0003001	2	2
OG0003002	2	0
OG0003003	4	2
OG0003004	2	1
OG0003005	4	3
OG0003006	3	3
OG0003007	1	0
OG0003008	2	2
OG0003009	2	2
OG0003010	1	0
OG0003011	1	1
OG0003012	3	1
OG0003013	4	3
OG0003014	1	1
OG0003015	2	2
OG0003016	3	3
OG0003017	2	2
OG0003018	2	2
OG0003019	2	2
OG0003020	2	1
OG0003021	2	2
OG0003022	2	0
OG0003023	2	1
OG0003024	1	0
OG0003025	1	0
OG0003026	3	3
OG0003027	2	2
OG0003028	2	1
OG0003029	3	2
OG0003030	2	1
OG0003031	2	2
OG0003032	1	0
OG0003033	2	0
OG0003034	2	1
OG0003035	1	1
OG0003036	1	0
OG0003037	2	2
OG0003038	1	0
OG0003039	2	0
OG0003040	2	2
OG0003041	1	0
OG0003042	1	0
OG0003043	2	0
OG0003044	3	3
OG0003045	3	3
OG0003046	2	2
OG0003047	2	1
OG0003048	2	2
OG0003049	3	2
OG0003050	2	2
OG0003051	3	3
OG0003052	2	0
OG0003053	1	0
OG0003054	2	2
OG0003055	2	0
OG0003056	2	1
OG0003057	2	1
OG0003058	2	2
OG0003059	2	2
OG0003060	1	0
OG0003061	1	0
OG0003062	3	1
OG0003063	2	1
OG0003064	2	1
OG0003065	3	3
OG0003066	2	1
OG0003067	2	2
OG0003068	1	1
OG0003069	2	1
OG0003070	2	2
OG0003071	2	1
OG0003072	1	0
OG0003073	2	1
OG0003074	1	0
OG0003075	2	0
OG0003076	2	2
OG0003077	3	3
OG0003078	2	1
OG0003079	2	2
OG0003080	3	3
OG0003081	1	0
OG0003082	1	0
OG0003083	2	1
OG0003084	3	2
OG0003085	2	2
OG0003086	2	1
OG0003087	1	1
OG0003088	3	2
OG0003089	1	0
OG0003090	1	1
OG0003091	2	2
OG0003092	1	1
OG0003093	2	2
OG0003094	4	1
OG0003095	2	2
OG0003096	1	0
OG0003097	2	2
OG0003098	1	0
OG0003099	2	2
OG0003100	2	1
OG0003101	2	1
OG0003102	2	2
OG0003103	1	0
OG0003104	1	0
OG0003105	2	2
OG0003106	2	1
OG0003107	2	1
OG0003108	2	2
OG0003109	3	2
OG0003110	4	2
OG0003111	2	2
OG0003112	1	0
OG0003113	1	0
OG0003114	2	1
OG0003115	3	2
OG0003116	1	0
OG0003117	2	2
OG0003118	2	1
OG0003119	2	2
OG0003120	3	3
OG0003121	2	2
OG0003122	2	2
OG0003123	2	1
OG0003124	1	0
OG0003125	2	1
OG0003126	2	1
OG0003127	2	2
OG0003128	2	1
OG0003129	2	2
OG0003130	2	2
OG0003131	3	2
OG0003132	1	1
OG0003133	3	2
OG0003134	2	2
OG0003135	1	0
OG0003136	1	0
OG0003137	3	2
OG0003138	3	2
OG0003139	1	0
OG0003140	2	1
OG0003141	1	0
OG0003142	2	2
OG0003143	2	1
OG0003144	2	2
OG0003145	2	0
OG0003146	1	1
OG0003147	1	0
OG0003148	2	2
OG0003149	1	0
OG0003150	2	1
OG0003151	2	1
OG0003152	1	0
OG0003153	1	0
OG0003154	2	1
OG0003155	2	1
OG0003156	6	6
OG0003157	2	2
OG0003158	1	0
OG0003159	1	1
OG0003160	2	2
OG0003161	1	0
OG0003162	1	0
OG0003163	2	2
OG0003164	2	0
OG0003165	2	2
OG0003166	2	0
OG0003167	2	2
OG0003168	2	2
OG0003169	1	1
OG0003170	2	2
OG0003171	2	0
OG0003172	2	1
OG0003173	2	1
OG0003174	2	2
OG0003175	1	0
OG0003176	2	1
OG0003177	2	1
OG0003178	1	1
OG0003179	2	1
OG0003180	1	1
OG0003181	3	3
OG0003182	4	4
OG0003183	2	1
OG0003184	3	3
OG0003185	2	2
OG0003186	3	1
OG0003187	2	0
OG0003188	2	2
OG0003189	1	0
OG0003190	2	0
OG0003191	2	2
OG0003192	2	2
OG0003193	2	0
OG0003194	3	1
OG0003195	1	1
OG0003196	4	2
OG0003197	1	0
OG0003198	1	1
OG0003199	3	2
OG0003200	5	3
OG0003201	1	1
OG0003202	2	2
OG0003203	2	2
OG0003204	2	1
OG0003205	2	1
OG0003206	2	1
OG0003207	2	1
OG0003208	2	1
OG0003209	2	2
OG0003210	1	0
OG0003211	1	0
OG0003212	2	0
OG0003213	2	0
OG0003214	2	2
OG0003215	2	2
OG0003216	2	1
OG0003217	3	2
OG0003218	2	2
OG0003219	2	1
OG0003220	1	0
OG0003221	2	2
OG0003222	2	1
OG0003223	3	0
OG0003224	2	1
OG0003225	1	1
OG0003226	1	0
OG0003227	2	0
OG0003228	2	1
OG0003229	2	1
OG0003230	2	2
OG0003231	2	0
OG0003232	3	3
OG0003233	1	0
OG0003234	3	2
OG0003235	2	2
OG0003236	3	3
OG0003237	2	1
OG0003238	1	0
OG0003239	1	0
OG0003240	2	0
OG0003241	3	2
OG0003242	2	2
OG0003243	2	2
OG0003244	1	0
OG0003245	1	0
OG0003246	2	1
OG0003247	2	0
OG0003248	1	0
OG0003249	1	0
OG0003250	2	2
OG0003251	3	3
OG0003252	3	2
OG0003253	2	1
OG0003254	2	2
OG0003255	2	1
OG0003256	3	1
OG0003257	2	1
OG0003258	2	2
OG0003259	2	1
OG0003260	2	2
OG0003261	2	2
OG0003262	2	0
OG0003263	2	2
OG0003264	1	0
OG0003265	2	2
OG0003266	3	2
OG0003267	2	2
OG0003268	2	0
OG0003269	4	3
OG0003270	2	1
OG0003271	1	1
OG0003272	3	3
OG0003273	1	0
OG0003274	2	1
OG0003275	25	25
OG0003276	3	2
OG0003277	3	1
OG0003278	2	0
OG0003279	3	3
OG0003280	3	2
OG0003281	3	2
OG0003282	2	1
OG0003283	1	0
OG0003284	3	3
OG0003285	6	6
OG0003286	1	1
OG0003287	3	1
OG0003288	19	15
OG0003289	3	3
OG0003290	2	1
OG0003291	1	1
OG0003292	2	2
OG0003293	8	8
OG0003294	2	2
OG0003295	2	2
OG0003296	2	1
OG0003297	1	0
OG0003298	3	3
OG0003299	2	0
OG0003300	3	2
OG0003301	3	2
OG0003302	3	2
OG0003303	3	2
OG0003304	4	4
OG0003305	2	1
OG0003306	2	2
OG0003307	3	2
OG0003308	3	3
OG0003309	8	7
OG0003310	3	2
OG0003311	3	2
OG0003312	3	3
OG0003313	5	5
OG0003314	3	3
OG0003315	3	1
OG0003316	2	2
OG0003317	9	9
OG0003318	2	0
OG0003319	2	1
OG0003320	5	4
OG0003321	4	0
OG0003322	2	2
OG0003323	5	4
OG0003324	4	4
OG0003325	3	3
OG0003326	1	1
OG0003327	4	3
OG0003328	6	2
OG0003329	5	5
OG0003330	2	2
OG0003331	5	3
OG0003332	5	5
OG0003333	7	5
OG0003334	4	4
OG0003335	3	3
OG0003336	2	2
OG0003337	13	10
OG0003338	5	5
OG0003339	4	4
OG0003340	4	4
OG0003341	7	6
OG0003342	7	7
OG0003343	3	2
OG0003344	3	3
OG0003345	1	1
OG0003346	4	4
OG0003347	8	6
OG0003348	2	2
OG0003349	3	1
OG0003350	17	15
OG0003351	12	11
OG0003352	23	23
OG0003353	16	12
OG0003354	1	1
OG0003355	2	1
OG0003356	1	0
OG0003357	1	0
OG0003358	1	0
OG0003359	2	2
OG0003360	1	0
OG0003361	1	0
OG0003362	2	2
OG0003363	2	0
OG0003364	1	0
OG0003365	7	5
OG0003366	1	0
OG0003367	8	2
OG0003368	1	0
OG0003369	1	0
OG0003370	2	0
OG0003371	6	6
OG0003372	1	1
OG0003373	1	1
OG0003374	4	2
OG0003375	1	0
OG0003376	1	1
OG0003377	1	0
OG0003378	1	1
OG0003379	1	1
OG0003380	4	4
OG0003381	1	1
OG0003382	1	1
OG0003383	1	0
OG0003384	1	0
OG0003385	1	0
OG0003386	3	3
OG0003387	1	0
OG0003388	1	1
OG0003389	1	0
OG0003390	1	1
OG0003391	4	2
OG0003392	4	1
OG0003393	1	1
OG0003394	1	0
OG0003395	1	0
OG0003396	2	2
OG0003397	1	1
OG0003398	2	1
OG0003399	2	1
OG0003400	1	0
OG0003401	1	1
OG0003402	1	1
OG0003403	1	0
OG0003404	1	0
OG0003405	1	0
OG0003406	1	1
OG0003407	1	0
OG0003408	1	1
OG0003409	3	2
OG0003410	2	2
OG0003411	1	1
OG0003412	1	0
OG0003413	1	1
OG0003414	1	0
OG0003415	3	2
OG0003416	1	1
OG0003417	1	1
OG0003418	2	2
OG0003419	1	1
OG0003420	1	1
OG0003421	1	1
OG0003422	1	0
OG0003423	1	1
OG0003424	1	1
OG0003425	2	2
OG0003426	1	1
OG0003427	2	1
OG0003428	3	3
OG0003429	3	2
OG0003430	2	2
OG0003431	1	0
OG0003432	0	0
OG0003433	1	1
OG0003434	0	0
OG0003435	4	4
OG0003436	1	0
OG0003437	1	1
OG0003438	2	0
OG0003439	3	3
OG0003440	2	1
OG0003441	1	1
OG0003442	1	0
OG0003443	1	0
OG0003444	1	1
OG0003445	1	1
OG0003446	2	2
OG0003447	1	1
OG0003448	6	3
OG0003449	1	1
OG0003450	1	0
OG0003451	1	0
OG0003452	1	1
OG0003453	1	0
OG0003454	1	1
OG0003455	1	1
OG0003456	1	0
OG0003457	1	0
OG0003458	1	1
OG0003459	1	1
OG0003460	1	0
OG0003461	1	1
OG0003462	2	1
OG0003463	1	1
OG0003464	1	1
OG0003465	1	1
OG0003466	4	4
OG0003467	1	1
OG0003468	1	0
OG0003469	1	0
OG0003470	1	1
OG0003471	2	2
OG0003472	1	1
OG0003473	1	1
OG0003474	1	1
OG0003475	3	3
OG0003476	1	1
OG0003477	4	4
OG0003478	2	0
OG0003479	1	1
OG0003480	2	2
OG0003481	1	1
OG0003482	2	1
OG0003483	1	1
OG0003484	1	1
OG0003485	1	1
OG0003486	2	2
OG0003487	1	1
OG0003488	1	1
OG0003489	1	0
OG0003490	1	1
OG0003491	1	0
OG0003492	1	1
OG0003493	3	2
OG0003494	2	2
OG0003495	1	1
OG0003496	1	0
OG0003497	1	1
OG0003498	1	1
OG0003499	1	1
OG0003500	1	1
OG0003501	1	1
OG0003502	2	2
OG0003503	1	1
OG0003504	1	1
OG0003505	1	1
OG0003506	1	1
OG0003507	2	1
OG0003508	1	0
OG0003509	2	1
OG0003510	1	0
OG0003511	1	1
OG0003512	2	1
OG0003513	2	1
OG0003514	2	0
OG0003515	1	1
OG0003516	1	0
OG0003517	1	0
OG0003518	1	1
OG0003519	1	1
OG0003520	1	0
OG0003521	1	1
OG0003522	1	0
OG0003523	1	0
OG0003524	1	1
OG0003525	0	0
OG0003526	1	1
OG0003527	1	1
OG0003528	3	2
OG0003529	2	2
OG0003530	1	1
OG0003531	1	1
OG0003532	1	1
OG0003533	1	1
OG0003534	1	0
OG0003535	2	2
OG0003536	1	1
OG0003537	1	1
OG0003538	2	1
OG0003539	1	1
OG0003540	1	1
OG0003541	2	1
OG0003542	1	1
OG0003543	2	1
OG0003544	1	0
OG0003545	1	0
OG0003546	1	1
OG0003547	3	2
OG0003548	1	1
OG0003549	1	0
OG0003550	2	1
OG0003551	6	5
OG0003552	1	1
OG0003553	1	0
OG0003554	1	1
OG0003555	3	3
OG0003556	2	0
OG0003557	1	1
OG0003558	1	1
OG0003559	1	1
OG0003560	1	0
OG0003561	2	1
OG0003562	1	0
OG0003563	1	0
OG0003564	1	1
OG0003565	3	2
OG0003566	1	0
OG0003567	1	0
OG0003568	1	0
OG0003569	1	0
OG0003570	1	1
OG0003571	3	2
OG0003572	1	1
OG0003573	1	0
OG0003574	2	0
OG0003575	2	1
OG0003576	1	1
OG0003577	1	1
OG0003578	2	0
OG0003579	3	2
OG0003580	1	1
OG0003581	1	0
OG0003582	2	2
OG0003583	1	1
OG0003584	2	1
OG0003585	1	1
OG0003586	2	2
OG0003587	1	1
OG0003588	1	1
OG0003589	1	1
OG0003590	3	2
OG0003591	1	0
OG0003592	2	1
OG0003593	1	1
OG0003594	1	0
OG0003595	1	1
OG0003596	1	1
OG0003597	1	1
OG0003598	1	0
OG0003599	1	1
OG0003600	1	1
OG0003601	1	1
OG0003602	1	1
OG0003603	3	2
OG0003604	2	0
OG0003605	9	9
OG0003606	1	0
OG0003607	2	2
OG0003608	1	1
OG0003609	2	2
OG0003610	1	1
OG0003611	2	2
OG0003612	1	1
OG0003613	1	0
OG0003614	1	0
OG0003615	2	2
OG0003616	1	0
OG0003617	1	0
OG0003618	1	0
OG0003619	1	1
OG0003620	1	0
OG0003621	1	0
OG0003622	1	1
OG0003623	1	1
OG0003624	2	1
OG0003625	1	0
OG0003626	1	1
OG0003627	2	2
OG0003628	2	2
OG0003629	1	0
OG0003630	1	0
OG0003631	1	0
OG0003632	1	1
OG0003633	1	1
OG0003634	1	0
OG0003635	1	0
OG0003636	2	0
OG0003637	1	1
OG0003638	2	2
OG0003639	1	1
OG0003640	1	1
OG0003641	2	2
OG0003642	2	0
OG0003643	1	1
OG0003644	1	1
OG0003645	1	0
OG0003646	1	1
OG0003647	1	0
OG0003648	1	1
OG0003649	1	0
OG0003650	1	1
OG0003651	1	0
OG0003652	1	0
OG0003653	2	2
OG0003654	2	1
OG0003655	1	0
OG0003656	1	1
OG0003657	1	1
OG0003658	1	0
OG0003659	1	1
OG0003660	1	1
OG0003661	1	0
OG0003662	1	1
OG0003663	1	0
OG0003664	2	1
OG0003665	2	2
OG0003666	2	1
OG0003667	2	2
OG0003668	1	0
OG0003669	1	0
OG0003670	1	1
OG0003671	2	1
OG0003672	1	1
OG0003673	1	1
OG0003674	1	0
OG0003675	1	1
OG0003676	1	0
OG0003677	4	3
OG0003678	1	1
OG0003679	1	1
OG0003680	3	2
OG0003681	1	0
OG0003682	1	0
OG0003683	2	0
OG0003684	1	0
OG0003685	1	0
OG0003686	1	0
OG0003687	1	1
OG0003688	1	0
OG0003689	1	1
OG0003690	1	1
OG0003691	2	2
OG0003692	1	1
OG0003693	1	0
OG0003694	1	1
OG0003695	2	1
OG0003696	1	0
OG0003697	1	1
OG0003698	1	0
OG0003699	1	1
OG0003700	2	2
OG0003701	1	1
OG0003702	1	1
OG0003703	1	0
OG0003704	1	1
OG0003705	1	0
OG0003706	1	1
OG0003707	1	1
OG0003708	1	0
OG0003709	1	0
OG0003710	1	0
OG0003711	1	1
OG0003712	3	3
OG0003713	1	1
OG0003714	1	1
OG0003715	4	3
OG0003716	1	1
OG0003717	1	0
OG0003718	1	0
OG0003719	4	4
OG0003720	1	1
OG0003721	1	1
OG0003722	1	0
OG0003723	2	1
OG0003724	1	1
OG0003725	1	1
OG0003726	1	1
OG0003727	1	1
OG0003728	2	2
OG0003729	3	2
OG0003730	1	1
OG0003731	1	1
OG0003732	1	0
OG0003733	1	0
OG0003734	1	1
OG0003735	1	0
OG0003736	3	3
OG0003737	1	1
OG0003738	2	2
OG0003739	1	1
OG0003740	1	1
OG0003741	1	1
OG0003742	2	2
OG0003743	2	1
OG0003744	2	1
OG0003745	1	1
OG0003746	0	0
OG0003747	1	1
OG0003748	1	1
OG0003749	1	0
OG0003750	1	0
OG0003751	4	3
OG0003752	1	1
OG0003753	1	0
OG0003754	1	1
OG0003755	1	0
OG0003756	1	1
OG0003757	1	0
OG0003758	2	2
OG0003759	2	1
OG0003760	1	0
OG0003761	24	24
OG0003762	24	24
OG0003763	2	2
OG0003764	3	3
OG0003765	24	24
OG0003766	3	2
OG0003767	3	2
OG0003768	2	1
OG0003769	1	0
OG0003770	2	2
OG0003771	2	0
OG0003772	2	1
OG0003773	2	1
OG0003774	1	0
OG0003775	2	2
OG0003776	2	0
OG0003777	4	4
OG0003778	1	1
OG0003779	2	2
OG0003780	3	2
OG0003781	3	1
OG0003782	2	1
OG0003783	2	1
OG0003784	3	0
OG0003785	1	0
OG0003786	5	5
OG0003787	1	0
OG0003788	2	1
OG0003789	3	2
OG0003790	3	2
OG0003791	3	3
OG0003792	1	0
OG0003793	2	0
OG0003794	2	0
OG0003795	5	5
OG0003796	4	4
OG0003797	2	2
OG0003798	2	2
OG0003799	3	1
OG0003800	12	10
OG0003801	2	1
OG0003802	10	9
OG0003803	2	1
OG0003804	2	2
OG0003805	3	3
OG0003806	17	17
OG0003807	1	0
OG0003808	3	2
OG0003809	2	2
OG0003810	1	0
OG0003811	4	4
OG0003812	12	9
OG0003813	4	3
OG0003814	4	4
OG0003815	5	4
OG0003816	2	2
OG0003817	3	3
OG0003818	6	6
OG0003819	1	1
OG0003820	1	1
OG0003821	5	5
OG0003822	5	4
OG0003823	8	1
OG0003824	2	2
OG0003825	15	13
OG0003826	4	4
OG0003827	3	1
OG0003828	5	4
OG0003829	3	3
OG0003830	3	2
OG0003831	14	12
OG0003832	5	4
OG0003833	2	2
OG0003834	4	4
OG0003835	2	2
OG0003836	3	2
OG0003837	3	2
OG0003838	2	2
OG0003839	5	5
OG0003840	4	4
OG0003841	4	3
OG0003842	2	2
OG0003843	4	3
OG0003844	4	1
OG0003845	3	3
OG0003846	4	4
OG0003847	3	2
OG0003848	5	4
OG0003849	10	7
OG0003850	18	18
OG0003851	16	16
OG0003852	14	10
OG0003853	0	0
OG0003854	1	1
OG0003855	0	0
OG0003856	1	0
OG0003857	0	0
OG0003858	0	0
OG0003859	1	1
OG0003860	1	1
OG0003861	1	0
OG0003862	1	1
OG0003863	2	2
OG0003864	1	1
OG0003865	0	0
OG0003866	1	0
OG0003867	2	2
OG0003868	0	0
OG0003869	2	2
OG0003870	2	1
OG0003871	2	1
OG0003872	1	1
OG0003873	2	0
OG0003874	0	0
OG0003875	1	0
OG0003876	0	0
OG0003877	2	1
OG0003878	2	2
OG0003879	4	2
OG0003880	0	0
OG0003881	0	0
OG0003882	0	0
OG0003883	0	0
OG0003884	0	0
OG0003885	1	1
OG0003886	0	0
OG0003887	0	0
OG0003888	2	2
OG0003889	1	0
OG0003890	0	0
OG0003891	0	0
OG0003892	2	1
OG0003893	0	0
OG0003894	0	0
OG0003895	0	0
OG0003896	0	0
OG0003897	0	0
OG0003898	0	0
OG0003899	0	0
OG0003900	0	0
OG0003901	1	1
OG0003902	0	0
OG0003903	1	1
OG0003904	0	0
OG0003905	0	0
OG0003906	0	0
OG0003907	0	0
OG0003908	1	0
OG0003909	0	0
OG0003910	0	0
OG0003911	0	0
OG0003912	0	0
OG0003913	1	0
OG0003914	2	1
OG0003915	0	0
OG0003916	0	0
OG0003917	0	0
OG0003918	0	0
OG0003919	0	0
OG0003920	0	0
OG0003921	2	2
OG0003922	0	0
OG0003923	0	0
OG0003924	1	1
OG0003925	0	0
OG0003926	0	0
OG0003927	0	0
OG0003928	0	0
OG0003929	1	1
OG0003930	1	1
OG0003931	0	0
OG0003932	0	0
OG0003933	1	0
OG0003934	0	0
OG0003935	1	1
OG0003936	1	1
OG0003937	0	0
OG0003938	0	0
OG0003939	1	0
OG0003940	0	0
OG0003941	0	0
OG0003942	0	0
OG0003943	1	0
OG0003944	0	0
OG0003945	0	0
OG0003946	0	0
OG0003947	0	0
OG0003948	0	0
OG0003949	0	0
OG0003950	0	0
OG0003951	23	23
OG0003952	0	0
OG0003953	0	0
OG0003954	0	0
OG0003955	0	0
OG0003956	1	1
OG0003957	1	1
OG0003958	0	0
OG0003959	1	1
OG0003960	1	1
OG0003961	0	0
OG0003962	0	0
OG0003963	0	0
OG0003964	1	0
OG0003965	1	0
OG0003966	0	0
OG0003967	1	0
OG0003968	0	0
OG0003969	0	0
OG0003970	0	0
OG0003971	0	0
OG0003972	0	0
OG0003973	0	0
OG0003974	0	0
OG0003975	1	0
OG0003976	0	0
OG0003977	0	0
OG0003978	0	0
OG0003979	0	0
OG0003980	4	3
OG0003981	3	3
OG0003982	0	0
OG0003983	1	0
OG0003984	1	1
OG0003985	0	0
OG0003986	0	0
OG0003987	1	0
OG0003988	0	0
OG0003989	0	0
OG0003990	0	0
OG0003991	1	1
OG0003992	0	0
OG0003993	0	0
OG0003994	1	1
OG0003995	0	0
OG0003996	0	0
OG0003997	0	0
OG0003998	2	2
OG0003999	0	0
OG0004000	0	0
OG0004001	0	0
OG0004002	0	0
OG0004003	1	0
OG0004004	0	0
OG0004005	1	1
OG0004006	0	0
OG0004007	0	0
OG0004008	0	0
OG0004009	0	0
OG0004010	2	1
OG0004011	0	0
OG0004012	1	0
OG0004013	0	0
OG0004014	0	0
OG0004015	0	0
OG0004016	1	0
OG0004017	0	0
OG0004018	0	0
OG0004019	0	0
OG0004020	2	2
OG0004021	1	1
OG0004022	0	0
OG0004023	0	0
OG0004024	0	0
OG0004025	0	0
OG0004026	2	2
OG0004027	0	0
OG0004028	0	0
OG0004029	0	0
OG0004030	0	0
OG0004031	0	0
OG0004032	0	0
OG0004033	1	0
OG0004034	0	0
OG0004035	0	0
OG0004036	0	0
OG0004037	0	0
OG0004038	3	3
OG0004039	0	0
OG0004040	4	4
OG0004041	1	0
OG0004042	1	1
OG0004043	0	0
OG0004044	1	1
OG0004045	0	0
OG0004046	1	0
OG0004047	0	0
OG0004048	1	0
OG0004049	0	0
OG0004050	0	0
OG0004051	0	0
OG0004052	0	0
OG0004053	1	0
OG0004054	0	0
OG0004055	0	0
OG0004056	0	0
OG0004057	1	1
OG0004058	2	2
OG0004059	0	0
OG0004060	0	0
OG0004061	0	0
OG0004062	0	0
OG0004063	0	0
OG0004064	1	0
OG0004065	0	0
OG0004066	0	0
OG0004067	0	0
OG0004068	1	1
OG0004069	0	0
OG0004070	0	0
OG0004071	0	0
OG0004072	0	0
OG0004073	3	1
OG0004074	0	0
OG0004075	0	0
OG0004076	0	0
OG0004077	1	0
OG0004078	0	0
OG0004079	1	1
OG0004080	0	0
OG0004081	0	0
OG0004082	0	0
OG0004083	0	0
OG0004084	1	0
OG0004085	1	0
OG0004086	0	0
OG0004087	1	1
OG0004088	1	1
OG0004089	1	1
OG0004090	0	0
OG0004091	0	0
OG0004092	2	2
OG0004093	0	0
OG0004094	2	0
OG0004095	0	0
OG0004096	1	0
OG0004097	0	0
OG0004098	0	0
OG0004099	0	0
OG0004100	0	0
OG0004101	0	0
OG0004102	0	0
OG0004103	0	0
OG0004104	0	0
OG0004105	0	0
OG0004106	0	0
OG0004107	1	1
OG0004108	0	0
OG0004109	0	0
OG0004110	0	0
OG0004111	0	0
OG0004112	0	0
OG0004113	0	0
OG0004114	0	0
OG0004115	0	0
OG0004116	0	0
OG0004117	0	0
OG0004118	1	1
OG0004119	0	0
OG0004120	0	0
OG0004121	0	0
OG0004122	0	0
OG0004123	0	0
OG0004124	1	1
OG0004125	2	2
OG0004126	1	1
OG0004127	0	0
OG0004128	0	0
OG0004129	0	0
OG0004130	0	0
OG0004131	0	0
OG0004132	0	0
OG0004133	0	0
OG0004134	1	1
OG0004135	2	1
OG0004136	0	0
OG0004137	1	1
OG0004138	1	1
OG0004139	1	0
OG0004140	0	0
OG0004141	1	1
OG0004142	0	0
OG0004143	1	0
OG0004144	0	0
OG0004145	1	0
OG0004146	0	0
OG0004147	1	0
OG0004148	0	0
OG0004149	0	0
OG0004150	1	1
OG0004151	0	0
OG0004152	1	0
OG0004153	0	0
OG0004154	0	0
OG0004155	0	0
OG0004156	0	0
OG0004157	4	4
OG0004158	1	0
OG0004159	0	0
OG0004160	0	0
OG0004161	5	4
OG0004162	0	0
OG0004163	0	0
OG0004164	0	0
OG0004165	0	0
OG0004166	0	0
OG0004167	0	0
OG0004168	0	0
OG0004169	1	1
OG0004170	1	0
OG0004171	0	0
OG0004172	0	0
OG0004173	1	1
OG0004174	0	0
OG0004175	0	0
OG0004176	1	1
OG0004177	0	0
